Date,From,To,Flight_Number,Airline,Distance,Duration,Seat,Seat_Type,Class,Reason,Plane,Registration,Trip,Note,From_OID,To_OID,Airline_OID,Plane_OID
- -,LGK,PEN,AirAsia (AK),AirAsia,80,00:39,,,,,320,,,"Direct",3305,3308,576
- -,LGK,SIN,AirAsia (AK),AirAsia,452,01:24,,,,,320,,,"Direct",3305,3316,576
- -,LOP,KUL,AirAsia (AK),AirAsia,1279,03:03,,,,,320,,,"Direct",8401,3304,576
- -,MAA,KUL,AirAsia (AK),AirAsia,1632,03:45,,,,,320,,,"Direct",3144,3304,576
- -,MFM,KUL,AirAsia (AK),AirAsia,1558,03:36,,,,,320,,,"Direct",3121,3304,576
- -,MYY,BKI,AirAsia (AK),AirAsia,180,00:51,,,,,320,,,"Direct",3266,3269,576
- -,MYY,JHB,AirAsia (AK),AirAsia,735,01:58,,,,,320,,,"Direct",3266,3303,576
- -,MYY,KCH,AirAsia (AK),AirAsia,318,01:08,,,,,320,,,"Direct",3266,3263,576
- -,MYY,KUL,AirAsia (AK),AirAsia,853,02:12,,,,,320,,,"Direct",3266,3304,576
- -,MYY,PEN,AirAsia (AK),AirAsia,945,02:23,,,,,320,,,"Direct",3266,3308,576
- -,MYY,SIN,AirAsia (AK),AirAsia,719,01:56,,,,,320,,,"Direct",3266,3316,576
- -,MYY,TGG,AirAsia (AK),AirAsia,752,02:00,,,,,320,,,"Direct",3266,3307,576
- -,NNG,KUL,AirAsia (AK),AirAsia,1438,03:22,,,,,320,,,"Direct",3373,3304,576
- -,PDG,KUL,AirAsia (AK),AirAsia,267,01:02,,,,,320,,,"Direct",8807,3304,576
- -,PEN,BKI,AirAsia (AK),AirAsia,1084,02:40,,,,,320,,,"Direct",3308,3269,576
- -,PEN,JHB,AirAsia (AK),AirAsia,344,01:11,,,,,320,,,"Direct",3308,3303,576
- -,PEN,KCH,AirAsia (AK),AirAsia,742,01:59,,,,,320,,,"Direct",3308,3263,576
- -,PEN,KUL,AirAsia (AK),AirAsia,201,00:54,,,,,320,,,"Direct",3308,3304,576
- -,PEN,LGK,AirAsia (AK),AirAsia,80,00:39,,,,,320,,,"Direct",3308,3305,576
- -,PEN,MYY,AirAsia (AK),AirAsia,945,02:23,,,,,320,,,"Direct",3308,3266,576
- -,PEN,SIN,AirAsia (AK),AirAsia,374,01:14,,,,,320,,,"Direct",3308,3316,576
- -,PKU,KUL,AirAsia (AK),AirAsia,158,00:48,,,,,320,,,"Direct",3273,3304,576
- -,PLM,KUL,AirAsia (AK),AirAsia,441,01:22,,,,,320,,,"Direct",3289,3304,576
- -,PNH,KUL,AirAsia (AK),AirAsia,644,01:47,,,,,320,,,"Direct",3034,3304,576
- -,REP,KUL,AirAsia (AK),AirAsia,750,02:00,,,,,320,,,"Direct",3035,3304,576
- -,RGN,KUL,AirAsia (AK),AirAsia,1048,02:35,,,,,320,,,"Direct",3239,3304,576
- -,SBW,JHB,AirAsia (AK),AirAsia,575,01:39,,,,,320,,,"Direct",3267,3303,576
- -,SBW,KCH,AirAsia (AK),AirAsia,125,00:45,,,,,320,,,"Direct",3267,3263,576
- -,SBW,KUL,AirAsia (AK),AirAsia,709,01:55,,,,,320,,,"Direct",3267,3304,576
- -,SDK,BKI,AirAsia (AK),AirAsia,137,00:46,,,,,320,,,"Direct",4141,3269,576
- -,SDK,KUL,AirAsia (AK),AirAsia,1146,02:47,,,,,320,,,"Direct",4141,3304,576
- -,SGN,KUL,AirAsia (AK),AirAsia,652,01:48,,,,,320,,,"Direct",3205,3304,576
- -,SIN,BKI,AirAsia (AK),AirAsia,889,02:16,,,,,320,,,"Direct",3316,3269,576
- -,SIN,KBR,AirAsia (AK),AirAsia,352,01:12,,,,,320,,,"Direct",3316,3298,576
- -,SIN,KCH,AirAsia (AK),AirAsia,438,01:22,,,,,320,,,"Direct",3316,3263,576
- -,SIN,KUL,AirAsia (AK),AirAsia,184,00:52,,,,,320,,,"Direct",3316,3304,576
- -,SIN,LGK,AirAsia (AK),AirAsia,452,01:24,,,,,320,,,"Direct",3316,3305,576
- -,SIN,MYY,AirAsia (AK),AirAsia,719,01:56,,,,,320,,,"Direct",3316,3266,576
- -,SIN,PEN,AirAsia (AK),AirAsia,374,01:14,,,,,320,,,"Direct",3316,3308,576
- -,SIN,TGG,AirAsia (AK),AirAsia,285,01:04,,,,,320,,,"Direct",3316,3307,576
- -,SOC,KUL,AirAsia (AK),AirAsia,943,02:23,,,,,320,,,"Direct",3929,3304,576
- -,SRG,KUL,AirAsia (AK),AirAsia,898,02:17,,,,,320,,,"Direct",3901,3304,576
- -,SUB,KUL,AirAsia (AK),AirAsia,1035,02:34,,,,,320,,,"Direct",3928,3304,576
- -,SZX,BKI,AirAsia (AK),AirAsia,1162,02:49,,,,,320,,,"Direct",3374,3269,576
- -,SZX,KUL,AirAsia (AK),AirAsia,1594,03:41,,,,,320,,,"Direct",3374,3304,576
- -,TGG,KUL,AirAsia (AK),AirAsia,205,00:54,,,,,320,,,"Direct",3307,3304,576
- -,TGG,MYY,AirAsia (AK),AirAsia,752,02:00,,,,,320,,,"Direct",3307,3266,576
- -,TGG,SIN,AirAsia (AK),AirAsia,285,01:04,,,,,320,,,"Direct",3307,3316,576
- -,TPE,BKI,AirAsia (AK),AirAsia,1365,03:13,,,,,320,,,"Direct",2276,3269,576
- -,TRZ,KUL,AirAsia (AK),AirAsia,1670,03:50,,,,,320,,,"Direct",3152,3304,576
- -,TWU,BKI,AirAsia (AK),AirAsia,181,00:51,,,,,320,,,"Direct",3271,3269,576
- -,TWU,JHB,AirAsia (AK),AirAsia,1013,02:31,,,,,320,,,"Direct",3271,3303,576
- -,TWU,KUL,AirAsia (AK),AirAsia,1136,02:46,,,,,320,,,"Direct",3271,3304,576
- -,UPG,KUL,AirAsia (AK),AirAsia,1343,03:11,,,,,320,,,"Direct",3240,3304,576
- -,URT,KUL,AirAsia (AK),AirAsia,475,01:27,,,,,320,,,"Direct",4000,3304,576
- -,VTE,KUL,AirAsia (AK),AirAsia,1054,02:36,,,,,320,,,"Direct",3120,3304,576
